1,0.134,0.095,0.078,0.091,0.079,0.077
2,8212.012,8014.999,7354.442,6913.155,7028.174,7576.527
3,45.788,15.882,14.951,15.128,15.814,15.29
4,,,,,,
5,3587.196,3078.765,3140.842,2927.054,3119.441,3226.747
6,,,,,,
7,2668.076,1648.092,1543.562,1617.33,1501.608,1479.419
8,1014.813,1055.645,1009.365,956.666,1022.598,1059.687
9,4057.058,4194.164,3734.283,4188.815,4172.39,4109.319
10,3714.231,3695.192,3762.901,3935.03,3735.601,3773.64
11,,,,,,
12,191.295,184.221,166.479,177.756,180.455,191.727
13,963.78,959.104,1070.737,898.323,1091.126,1023.923
14_1,61869.853,57262.343,74254.906,69541.272,68498.686,71550.218
14_2,130594.88,129495.244,129325.963,128234.844,126655.254,134888.652
15,439.042,355.818,385.663,391.693,399.24,382.891
16,6.434,5.153,6.414,4.803,5.813,6.452
17,13890.289,13739.888,13387.705,14746.418,14506.017,13587.827
18,980.066,992.939,1020.997,1042.801,908.136,975.684
19,616.88,658.277,681.744,764.331,744.814,645.471
20,307.016,251.719,280.338,296.126,348.395,297.844
21,4967.696,1754,1680.91,1766.802,1577.764,1585.72
22,27091.79,28455.793,29808.619,25725.249,28502.162,24038.725
23_1,21622.083,23280.765,25243.817,23883.935,23832.763,24233.814
23_2,23332.042,24907.048,22779.378,23133.104,22890.077,23464.043
24_1,1097.421,681.342,753.163,700.128,687.765,682.045
24_2,705.726,598.194,596.446,612.846,591.219,590.377
25,11089.337,10400.189,9921.343,11370.37,9577.289,9367.379
26,914.445,891.44,893.855,916.322,919.416,879.207
27,1796.614,1746.688,2060.173,2240.908,2144.877,1820.27
28,3227.018,3257.141,3452.136,3388.561,3398.286,3323.747
29,5492.686,5407.699,5409.879,5436.066,6811.52,5968.573
30,68198.55,70934.23,71902.218,73538.458,70603.633,69964.562
31,22668.037,23530.82,21944.278,20608.524,21475.154,20641.756
32,339.462,305.441,280.726,299.411,299.375,292.011
33,1004.877,1000.401,953.957,974.772,959.841,968.503
34,518.489,523.658,505.115,503.36,516.974,496.45
35,1350.918,1356.915,1381.902,1358.682,1368.626,1364.316
36,2443.447,2192.042,2226.745,2197.451,2137.919,2160.874
37,33.087,17.143,16.908,19.631,16.553,15.333
38,5013.222,5320.124,5690.344,5145.282,5457.661,6161.045
39_1,12460.88,11810.577,11736.762,11983.343,11601.596,11501.343
39_2,11447.007,11619.689,11465.417,11931.78,13190.546,12727.435
40,2137.14,300.5,311.592,303.658,304.801,338.691
41,4510.485,4468.997,4534.736,4602.044,4778.065,4719.417
42,693.427,683.712,659.105,685.486,639.866,676.641
43,1317.029,1284.749,1406.3,1347.786,1301.622,1361.42
44,295.833,302.618,283.034,312.06,310.255,315.297
45,294.712,273.121,267.164,280.554,259.18,281.043
46,664.946,694.278,725.266,677.065,643.301,678.636
47,,,,,,
48,1311.654,1272.846,1268.772,1320.603,1380.154,1365.38
49,138.666,114.153,109.044,127.241,119.514,108.755
50,102.025,92.864,85.11,86.947,107.409,90.762
51,6931.48,7071.998,7354.086,7394.199,7436.589,7598.607
52,695.396,649.929,706.092,675.65,717.154,707.555
53,920.737,938.001,914.666,838.262,805.883,865.678
54,1412.033,1394.127,1356.294,1439.888,1456.723,1498.499
55,82.166,72.728,77.907,85.169,80.013,68.513
56,1519.53,1438.484,1430.664,1470.687,1572.094,1585.019
57,,,,,,
58,2178.705,2204.507,2164.183,2159.784,2270.229,2087.892
59,4552.167,4458.571,4642.212,4489.516,4844.117,4508.572
60,4262.406,4245.249,4237.42,4141.324,4224.803,4300.876
61,15.875,13.518,11.973,13.408,12.566,11.37
62,693.037,767.068,681.805,694.649,665.2,656.809
63,777.857,772.862,865.536,924.445,952.411,876.232
64,1280.717,1336.064,1452.052,1275.401,1469.62,1241.478
65,3751.242,3811.848,3890.777,3695.441,3953.836,3905.35
66,759.887,748.888,722.258,709.318,779.904,797.5
67,20266.381,19540.778,19222.569,18257.748,18927.911,19767.013
68,5.224,4.918,5.783,4.851,5.002,4.873
69,952.074,1098.458,963.499,955.622,953.521,1003.577
70,2114.665,2094.832,1964.677,2006.902,2036.163,2105.957
71,953.711,947.789,965.168,954.964,943.419,932.527
72,2223.17,684.498,630.498,618.766,632.122,692.72
73,7.129,9.361,5.553,7.325,5.705,7.118
74,,,,,,
75,5957.543,5822.671,5850.525,5770.297,6134.636,5797.99
76,1087.209,1097.376,1126.721,1228.683,1140.326,1223.74
77,1070.241,1052.111,1002.412,1012.484,1059.788,1049.47
78,45349.904,41228.611,43187.543,40284.664,37874.984,36810.318
79,853.95,906.849,856.74,900.481,881.052,902.601
80,1170.246,1022.214,1076.253,1084.975,1050.894,1039.936
81,,,,,,
82,71.913,49.576,37.365,41.916,44.267,55.806
83,264.775,251.092,258.968,262.883,269.4,259.191
84,118.077,105.995,93.415,111.315,96.453,105.122
85,215.467,198.654,217.29,208.019,199.959,206.068
86,644.744,657.608,631.181,612.185,598.421,528.758
87,6118.621,6140.845,5963.46,6246.497,6094.377,6264.88
88,3682.353,3687.269,3620.935,3642.662,3666.675,3844.234
89,999.084,1020.114,1111.111,1040.249,1013.196,1106.807
90,279.93,339.561,325.567,294.399,314.945,315.426
91,59.168,47.764,52.925,53.378,47.061,48.054
92,167.449,151.647,154.971,157.016,157.768,156.703
93,161.996,155.151,144.059,149.789,145.9,154.653
94,1289.18,1308.554,1394.46,1312.841,1359.581,1417.358
95,232393.083,225908.15,231771.588,251164.119,262547.082,263113.26
96,623.42,600.482,639.922,603.637,590.247,592.921
97,6226.074,6747.466,6726.28,6622.904,6634.992,6345.794
98,618.706,579.354,604.737,597.424,609.028,699.764
99,1231.823,1216.059,1121.67,1422.489,1686.489,1527.834
