1,7.648,0.362,0.337,0.296,0.289,0.299
2,35848.259,27403.972,27431.504,28065.45,28158.245,27663.443
3,6590.693,30.097,28.917,29.334,31.294,29.528
4,,,,,,
5,36059.683,25560.63,37779.085,37662.315,38080.824,34343.31
6,,,,,,
7,20125.473,5267.38,5076.16,5384.201,5842.025,5038.561
8,2593.898,2283.429,2313.329,6620.707,2256.746,2314.251
9,13470.844,13053.159,13296.138,13068.309,13165.924,13037.133
10,26950.924,14981.461,15281.876,14832.589,15127.165,14813.619
11,,,,,,
12,577.802,536.514,533.377,535.59,528.273,535.396
13,3112.367,3041.922,2987.376,3056.224,2948.346,3005.886
14_1,,,,,,
14_2,,,,,,
15,1294.511,1238.187,1259.185,1220.992,1209.414,1210.678
16,42027.631,28935.197,28575.714,29898.282,28508.449,28223.432
17,82633.764,74906.077,70072.788,69944.445,70148.97,69614.386
18,7285.403,3084.029,3097.896,3290.318,3169.798,3053.624
19,11750.187,1064.872,875.322,900.418,858.995,862.023
20,1025.42,1002.621,1023.099,1053.108,1056.663,1033.528
21,17692.398,17065.992,4421.814,4389.912,4457.339,4404.738
22,,,,,,
23_1,,,,,,
23_2,,,,,,
24_1,18147.144,5393.884,2599.254,2521.589,2501.714,2484.128
24_2,2654.654,2564.236,2549.126,2545.676,2567.061,2556.335
25,95969.457,48697.764,48462.816,48160.808,47934.279,47982.362
26,6696.274,2716.728,2717.288,2733.841,2702.169,2765.313
27,4515.483,3806.582,4067.977,3780.964,3767.046,3692.195
28,11088.443,10347.348,10610.13,10292.779,10729.728,10380.85
29,29382.607,28869.803,29385.493,28865.421,29053.037,28770.294
30,,,,,,
31,,,,,,
32,1179.886,1181.873,1215.932,1160.144,1162.655,1132.117
33,10513.324,18021.706,10434.718,3082.683,3160.458,3181.299
34,2826.493,1651.606,1640.356,1625.136,1712.155,1713.247
35,6921.772,5906.816,5659.573,5544.699,5610.264,5579.148
36,8989.955,8082.95,8670.713,8634.171,8500.818,8419.915
37,110.306,34.471,39.403,36.641,41.118,36.875
38,42733.246,40258.097,35410.076,32175.94,32054.033,32706.353
39_1,81431.098,71892.411,65382.014,58587.118,55158.902,56558.534
39_2,60766.148,67431.353,57669.89,54454.673,57200.763,58959.002
40,5571.163,1186.396,1237.043,1197.174,1202.481,1172.661
41,43189.706,44087.209,48263.927,42563.769,43065.394,44495.85
42,13562.884,14346.781,2086.889,2058.052,2081.205,2101.733
43,3171.453,3178.336,3121.56,3108.17,3200.808,3155.236
44,1006.838,1014.001,988.439,960.543,977.564,980.674
45,8315.444,1037.092,1034.505,994.762,940.308,950.779
46,3010.454,2891.769,2754.668,2880.334,2756.688,2885.919
47,,,,,,
48,7752.557,4168.58,4106.059,4525.909,4919.514,5060.405
49,5241.426,407.53,417.108,396.111,422.452,400.351
50,3308.706,304.111,284.82,289.381,293.019,297.104
51,27475.55,27701.853,28492.731,27776.254,32541.933,28573.985
52,3520.37,2755.509,2848.775,3040.061,2850.458,3127.247
53,3691.143,2060.939,2114.603,2192.429,2130.734,2040.666
54,29976.317,6365.463,5128.233,4976.709,5188.937,4926.125
55,258.507,187.774,195.683,204.731,237.733,227.8
56,24620.434,5378.59,4934.606,4828.374,4997.909,4866.817
57,,,,,,
58,8915.384,7894.336,8550.996,8033.141,7932.48,7893.407
59,18734.93,17735.395,16268.279,16665.527,16887.726,16743.844
60,32512.42,22219.279,15474.324,14992.053,15018.467,16945.752
61,25.814,17.053,14.368,13.377,13.62,13.184
62,3940.236,2088.417,2021.804,2032.224,2012.975,2298.877
63,5062.36,2310.708,2516.224,2199.112,2768.097,2880.894
64,11761.269,5295.452,5170.813,5169.461,5647.901,5796.827
65,29987.059,20317.109,19781.807,21053.047,20540.686,20505.002
66,4171.991,2766.81,2813.665,2787.295,2577.017,2574.19
67,,,,,,
68,6049.018,2087.184,2079.27,2082.157,2072.098,2061.698
69,9145.676,6462.548,4027.581,4418.327,3887.712,3555.431
70,10241.308,10802.356,11345.231,10650.834,9965.611,9984.385
71,3463.705,3602.216,4013.212,3611.52,3260.565,3206.238
72,23340.108,14254.669,2791.851,2371.852,2552.118,3176.872
73,9.876,7.497,6.849,7.022,5.522,6.359
74,,,,,,
75,50823.366,44715.207,33269.696,53373.721,41410.57,34982.063
76,4253.52,3812.586,3950.994,3980.58,3674.329,3789.689
77,4905.791,5840.325,8617.313,7212.981,3300.978,3188.49
78,,,,,,
79,4725.733,1773.42,1841.895,2032.428,1859.026,1825.084
80,7390.382,13383.396,4488.57,4542.82,4684.753,3981.89
81,,,,,,
82,335.48,173.409,170.822,170.218,174.937,180.376
83,3015.037,577.63,543.404,545.33,537.805,551.728
84,939.676,530.899,484.972,489.103,512.348,517.975
85,4757.024,559.236,537.49,535.652,549.289,541.292
86,2540.331,2747.671,2708.149,2575.657,2160.732,2295.682
87,60213.522,38858.752,36546.977,37404.231,35618.892,40490.995
88,12144.863,12127.405,11766.317,11681.581,12030.61,11998.03
89,4150.866,3758.071,5481.316,4962.541,4521.418,4809.117
90,1323.435,1358.92,1313.369,1414.859,1326.755,1450.024
91,3388.048,247.128,175.095,171.796,181.418,187.113
92,731.765,725.421,617.448,750.049,632.269,517.323
93,8044.846,1626.745,478.962,479.776,564.498,496.36
94,8295.254,3780.486,3674.073,3826.487,3907.25,3583.151
95,,,,,,
96,1591.517,1504.858,1467.025,1410.891,1424.15,1480.261
97,34744.662,22848.819,23115.453,24031.348,23544.187,22682.874
98,2064.69,2027.024,1949.844,2000.223,1925.679,1981.209
99,3173.257,3149.27,3061.836,3151.188,3114.544,3357.075
