48,7748.666,4167.679,4105.118,4525.011,4918.451,5059.461
49,5222.818,405.433,414.445,393.988,420.305,397.345
50,3306.953,301.73,283.199,287.791,291.41,295.467
51,27475.197,27701.388,28492.246,27775.914,32541.439,28573.577
52,3518.014,2755.095,2848.41,3039.695,2850.112,3126.89
53,3690.528,2060.302,2113.834,2191.657,2130.075,2039.904
54,29974.492,6364.751,5127.121,4975.678,5188.139,4925.018
55,258.098,187.434,195.224,204.198,236.931,227.379
56,24612.652,5375.774,4932.187,4826.187,4995.607,4864.587
57,,,,,,
58,8913.383,7892.747,8549.651,8031.693,7931.091,7892.459
59,18733.531,17733.956,16264.829,16664.143,16885.984,16742.189
60,32505.442,22215.863,15470.61,14989.886,15016.18,16943.625
61,14.392,14.446,11.806,10.911,11.271,10.801
62,3935.213,2087.906,2021.125,2031.631,2012.484,2298.329
63,5050.212,2307.92,2515.426,2198.474,2767.387,2880.271
64,11625.176,5206.215,5104.016,5102.392,5549.054,5711.236
65,29985.881,20316.635,19781.341,21052.101,20539.992,20504.554
66,4164.838,2765.085,2811.668,2785.635,2575.346,2572.246
67,,,,,,
68,6047.2,2084.453,2078.446,2081.328,2071.432,2060.934
69,9140.896,6461.178,4026.555,4417.336,3886.587,3554.016
70,10239.596,10801.566,11344.414,10650.191,9965.12,9983.913
71,3458.555,3601.809,4012.811,3611.097,3260.144,3205.832
72,23314.316,14238.729,2780.669,2359.954,2541.057,3164.261
73,8.057,6.653,6.347,6.374,5.089,5.872
74,,,,,,
75,50804.563,44709.828,33267.551,53371.561,41407.875,34979.884
76,4252.548,3811.989,3950.395,3979.935,3673.743,3789.067
77,4897.034,5839.326,8616.386,7212.039,3300.062,3187.583
78,,,,,,
79,4720.792,1772.96,1841.506,2032.033,1858.572,1824.69
80,7381.755,13367.756,4481.81,4537.915,4680.804,3977.203
81,,,,,,
82,328.143,170.723,169.959,169.443,173.999,179.627
83,3013.184,576.215,542.164,544.216,536.643,550.647
84,925.166,529.903,483.277,488.116,511.382,517.011
85,4743.632,551.136,527.264,528,542.57,531.284
86,2538.27,2747.196,2707.794,2575.309,2160.345,2295.376
87,60198.553,38858.161,36546.429,37403.71,35618.367,40489.812
88,12136.944,12124.185,11763.509,11678.774,12028.176,11993.385
89,4139.209,3757.144,5480.512,4961.791,4520.514,4808.201
90,1319.091,1358.275,1312.735,1414.205,1325.96,1449.33
91,3375.339,245.785,173.079,170.107,179.806,185.461
92,727.471,724.94,617.032,749.616,631.605,516.957
93,8028.383,1623.367,477.601,478.81,563.51,495.003
94,8290.916,3778.945,3673.012,3825.433,3906.182,3582.095
95,,,,,,
96,1587.955,1504.541,1466.313,1410.57,1423.484,1479.957
97,34743.058,22848.467,23115.132,24031.056,23543.8,22682.557
98,2064.188,2026.696,1949.517,1999.9,1925.341,1980.884
99,3172.674,3148.715,3061.353,3150.632,3114.065,3356.53
